Area,ConvexArea,Perimeter,ConvexPerimeter,EquivDiameter,MajorAxisLength,MinorAxisLength,Elongation,Compactness,Eccentricity,Solidity,Extent,Circularity,RadialDistanceSD,SecondMoment,Roughness,MinIntensity,MaxIntensity,MeanIntensity,SDIntensity,MinIntensityBG,MaxIntensityBG,MeanIntensityBG,SDIntensityBG,IntensityDifference,markov1,markov2,markov3,markov4,markov5,gabormean_0_0,gaborSD_0_0,gabormean_0_1,gaborSD_0_1,gabormean_0_2,gaborSD_0_2,gabormean_1_0,gaborSD_1_0,gabormean_1_1,gaborSD_1_1,gabormean_1_2,gaborSD_1_2,gabormean_2_0,gaborSD_2_0,gabormean_2_1,gaborSD_2_1,gabormean_2_2,gaborSD_2_2,gabormean_3_0,gaborSD_3_0,gabormean_3_1,gaborSD_3_1,gabormean_3_2,gaborSD_3_2,Contrast,Correlation,Energy,Homogeneity,Entropy,x_3rdordermoment,Inversevariance,Sumaverage,Variance,Clustertendency,MaxProbability,Malignancy_1,Malignancy_2,Malignancy_3,Malignancy_4
112,117,41.21320344,40.11698378,11.94164264,12.7857789,11.70994972,1.091873082,1.206826558,0.401503791,0.957264957,0.717948718,0.874523211,1.320201757,0.166256919,0.026598749,24,1134,582.0631,331.6537,3,476,166.122,117.4896,415.9411,4789.87,1642.69,4788.22,4788.86,1642.38,91.3269,54.4072,64.3013,58.087,106.0577,68.7385,81.6474,61.9004,63.2692,60.7175,79.9103,55.6283,56.5513,54.293,46.0128,45.7088,104.6731,66.5396,99.859,64.8423,90.4295,62.9273,82.9359,58.8187,108000,0.566,0.0041,0.0175,5.62,2320000,0.004,509,124000,386000,0.0053,3,3,1,3
93,103,41.69848481,37.15514134,10.88169461,13.22960183,9.295396177,1.423242385,1.4878109,0.711564276,0.902912621,0.715384615,0.846554606,1.385892829,0.173897909,0.10895704,28,1301,736.8602,343.0312,76,1184,452.1351,323.8058,284.7251,4846.46,1531.99,4838.17,4838.24,1531.29,104.3923,61.1872,85.7923,76.0283,111.8,66.9171,75.1,51.0481,74.9615,59.7893,77.7615,61.6017,72.6615,57.2103,91.0846,59.2634,114.9615,68.0052,90.7,55.9324,113.9538,63.161,102.9615,52.4262,111000,0.583,0.005,0.0191,5.41,7290000,0.01,672,122000,386000,0.0051,3,4,1,3
108,110,39.55634919,38.97718217,11.72646029,12.31256745,11.66702515,1.055330497,1.152918968,0.319546916,0.981818182,0.818181818,0.893331693,0.620533875,0.164960721,0.014641569,24,2719,897.8611,821.8651,14,674,177.125,141.0819,720.7361,4545.52,4545.41,2430.16,3157.25,1601.11,77.25,66.085,67.803,55.551,91.7121,71.7376,72.9621,54.8678,105.9697,72.3177,61.9924,57.4931,110.3939,75.8589,57.2121,57.2817,96.6364,74.8063,90.8636,49.8832,130.5909,67.7392,80.7727,58.7856,503000,0.648,0.0049,0.0189,5.43,-24800000,0.0068,838,672000,2210000,0.0055,4,1,1,1
1132,1168,128.8111832,123.5857478,37.96455142,41.81561768,34.83632207,1.200345364,1.166408962,0.55313209,0.969178082,0.766937669,0.931364138,3.03305792,0.163397115,0.040566629,1,1151,817.0929,367.9099,1,1043,189.8717,222.6031,627.2212,4698.07,34492.61,897709.48,696074.36,193.9232,50.4058,46.0356,33.0589,37.6907,148.0576,99.4598,21.8103,32.818,30.5515,32.3092,22.6443,33.3885,50.5657,46.9091,24.7514,35.951,147.6213,100.2883,35.8889,41.4087,51.8469,35.356,32.7073,42.8854,53600,0.852,0.0005,0.063,7.91,1240000,0.0221,696,183000,680000,0.0107,4,5,5,2
91,92,37.11269837,36.10612566,10.76405122,11.87273629,10.03426953,1.183218793,1.204463955,0.534525688,0.989130435,0.636363636,0.877181528,1.101423832,0.164135828,0.027122057,42,1067,464.022,284.7985,57,627,209.0577,123.6753,254.9643,4386.26,4385.62,2204.47,2675.25,1465.91,101.5035,58.4863,87.5035,65.2591,94.1399,69.3803,58.3496,62.4269,49.1678,60.1664,67.1818,55.7392,97,58.2284,76.8042,55.9112,95.8462,70.7212,126.8112,55.5454,130.1678,64.5696,115.6014,65.2905,60500,0.619,0.0045,0.0279,5.51,3300000,0.0073,363,76700,248000,0.0059,3,3,2,4
106,108,38.97056275,38.43612599,11.61737456,12.59352641,11.06960331,1.137667363,1.140138537,0.476837345,0.981481481,0.803030303,0.901646939,1.602553511,0.16419007,0.013713858,45,1159,515.6117,315.8361,52,1103,299.8182,217.3502,215.7935,3218.06,3218.89,2125.5,1899.63,1219.39,56,50.1541,64.6288,50.1575,111.7727,69.7739,64.5455,52.5134,44.553,42.6807,92.4773,50.4371,64.6591,51.8534,77.1364,51.7724,97.6136,67.1275,102.8636,56.8885,85.9167,58.4534,106.2121,62.513,75000,0.659,0.005,0.024,5.41,12900000,0.006,465,97000,322000,0.0096,3,3,3,3
118,127,49.11269837,44.7420408,12.2573352,17.37682327,8.968277565,1.937587585,1.626656005,0.8565249,0.929133858,0.728395062,0.740730611,3.668857709,0.201121463,0.088992414,13,1178,645.0256,318.9893,10,980,381.8409,295.6597,263.1847,4221.59,1931.92,4221.95,4221.46,1931.79,49.0247,55.7153,64.7593,62.9139,113.8951,72.5603,103.537,60.6753,102.5309,57.8802,90.4074,64.8078,50.9506,52.9883,54.2716,55.8463,123.1852,72.5302,54.6667,54.6327,58.3457,55.1033,67.9506,57.7987,103000,0.58,0.004,0.0178,5.64,34100000,0.0051,588,105000,333000,0.0047,3,2,2,2
433,464,83.01219331,78.50342433,23.48004946,26.36139341,21.41725688,1.230848262,1.266444077,0.583033895,0.933189655,0.724080268,0.882918381,1.788936742,0.16613096,0.054314539,86,1369,910.9492,373.9885,53,973,203.2727,170.389,707.6765,10175.06,22147.55,1003852.61,944151.15,500.836,63.6973,43.5155,53.5719,49.2874,138.209,89.1477,43.8144,42.6692,57.9582,45.8902,45.1773,43.5136,36.4398,38.861,25.1522,38.9204,138.3043,90.5611,58.4599,44.6843,84.0987,51.1241,49.0769,42.8409,92800,0.765,0.001,0.0334,7.06,1160000,0.011,714,200000,706000,0.0017,5,5,5,2
319,322,67.9411255,67.16404806,20.15349634,21.57896149,19.44992513,1.109462445,1.151502611,0.433117634,0.99068323,0.763157895,0.888641968,2.047958372,0.164828468,0.011437512,158,2743,1378.84,810.3138,123,672,234.3636,97.9695,1144.48,18947.25,21349.37,2698725.49,2913114.03,659.0779,72.2153,51.5614,24.3971,37.4198,110.823,84.9423,89.8373,53.8904,64.7344,47.7374,75.4856,56.6086,41.3852,38.5489,22.1914,35.2171,110.2919,84.0954,41.6148,44.6036,82.9904,58.9944,38.2297,44.3052,286000,0.815,0.0014,0.023,6.69,87400000,0.0095,1060,755000,2740000,0.002,4,1,1,1
117,122,44.04163056,42.73600072,12.20528684,16.47607407,9.258056153,1.779647239,1.319262,0.827198978,0.959016393,0.688235294,0.805022409,2.999656029,0.189372839,0.029645357,176,1197,698.9231,323.6567,228,805,409.1509,117.107,289.7721,13272.69,4248.71,590282.72,579756.53,543.556,102.6647,59.0442,60.6471,51.6847,111.6529,67.6507,76.4941,52.2272,81.2176,52.7226,74.1706,49.5381,93.4,61.9464,81.1765,60.3878,105.9118,68.738,59.4353,49.4564,101.4353,55.2946,66.1235,54.1787,79500,0.606,0.0037,0.0272,5.7,2880000,0.0113,478,97400,312000,0.0053,2,3,3,1
145,147,46.87005769,45.52033922,13.58748446,15.84512655,11.8765934,1.334147429,1.205627401,0.661956392,0.986394558,0.710784314,0.879360364,2.438904815,0.167868465,0.02879703,79,1191,717.3724,344.0245,72,1065,498.5932,386.6641,218.7792,5275.61,1951.08,5274.17,5274.45,1950.69,76.4363,56.9124,55.1471,56.281,112.1863,73.605,49.9265,58.7856,54.652,56.322,50.1422,60.9762,36.451,41.636,32.6127,45.7606,115.7108,74.7892,91.6029,60.626,91.6324,52.2129,75.5833,58.9615,63700,0.797,0.003,0.0282,5.91,4630000,0.0107,615,127000,456000,0.0042,2,3,2,3
120,126,42.97056275,42.17614332,12.36077446,15.61354855,10.03102917,1.556525087,1.22447796,0.766321972,0.952380952,0.8,0.847729666,2.626338011,0.177988426,0.018487527,-966,607,-225.275,446.6917,-889,-349,-655.8333,179.1617,430.5583,12854.59,8215.05,14805.02,18765.74,4344.77,84.9867,64.3248,58.9333,63.4272,80.92,76.3273,93.6933,62.7195,117.96,71.0039,87.4067,61.2938,84.9867,68.3229,58.84,61.3323,64.6133,69.2756,75.7933,54.2053,104.0933,61.6609,75.86,58.257,157000,0.618,0.0043,0.0153,5.57,4600000,0.0042,729,196000,632000,0.0045,2,1,3,2
525,535,87.11269837,84.26724911,25.85441473,27.81626987,24.24177795,1.147451723,1.150254035,0.490401972,0.981308411,0.841346154,0.929076626,1.805733339,0.161755,0.032664001,-933,901,35.061,482.1822,-946,-248,-764.8081,173.3996,799.869,9004.15,12613.75,14892.85,14508.77,4352.61,51.6362,51.4702,41.4439,48.6741,60.9503,74.7655,71.3381,51.428,65.3622,52.7001,72.4054,54.1618,66.6907,59.3411,43.6683,47.9482,61.8429,76.2031,77.883,57.4652,64.0272,56.5963,72.0817,57.9548,75900,0.859,0.0009,0.0235,7.12,1380000,0.0078,918,271000,1010000,0.0016,4,1,4,3
675,725,108.4680374,98.18453352,29.31615071,32.09552346,27.6476436,1.160877358,1.387043009,0.507897624,0.931034483,0.684584178,0.879888162,2.527585083,0.165911866,0.094806767,-921,669,-3.8385,422.7991,-940,-207,-837.4116,92.9184,833.5731,10070.71,12177.85,15382.55,17528.03,3614.48,45.6491,55.8777,46.4635,55.0174,51.2018,73.8292,52.641,48.5589,65.5811,67.3287,53.8874,48.6739,49.9797,56.5327,42.216,49.0164,49.7769,70.8636,66.6217,59.3014,51.0832,51.9585,52.1572,48.8271,54800,0.897,0.0006,0.0397,7.59,-53800,0.0157,722,269000,1020000,0.0012,5,1,5,3
793,820,109.3969696,104.0990913,31.77544585,32.91529565,31.18162534,1.0555991,1.200957206,0.320261018,0.967073171,0.75094697,0.919579274,1.794940513,0.161809882,0.048428017,59,1249,837.7579,374.4155,1,1390,565,461.7781,272.7579,4267.67,4259.24,2396.03,2571.73,1272.69,58.1032,47.783,28.1477,40.4249,143.0862,96.9965,20.0729,33.5234,30.9848,39.3543,17.8731,30.6416,48.2519,47.7779,32.678,40.3388,143.3617,96.117,40.8703,47.3241,59.9006,39.7283,35.3627,46.8074,55300,0.831,0.0006,0.0571,7.61,-2250000,0.0237,801,163000,597000,0.0016,5,4,5,3
115,117,40.04163056,39.68533939,12.10051849,13.75205266,10.79805528,1.273567536,1.109470615,0.619247453,0.982905983,0.746753247,0.917587538,1.846616786,0.164701241,0.008898019,15,1649,669.5413,434.9559,28,1131,331.1176,248.6381,338.4236,3981.18,3983.18,2641.27,2626.32,1931.23,77.5519,62.3952,84.9091,75.5557,107.9026,71.4537,60.4091,53.2158,55.3247,51.5838,60.461,52.3056,93.1364,64.9825,85.0649,55.3849,101.013,70.8159,78.1104,66.6719,84.2857,47.5236,71.4545,58.4296,222000,0.443,0.0044,0.0197,5.57,4920000,0.0018,586,195000,561000,0.0127,3,3,3,4
54,55,28.38477631,27.85033956,8.291859587,10.18399814,6.951983712,1.464905352,1.187318756,0.730756742,0.981818182,0.675,0.874868208,1.556992423,0.172890311,0.018828288,15,941,455.4231,260.0838,49,704,317.6538,165.7878,137.7692,3980.85,2179.84,3980.63,3980.46,2179.72,102.0375,62.2517,85.6,58.8324,108.325,66.9887,67.05,64.8498,64.875,58.2005,99.7,60.8094,100.3,49.1576,83.6875,75.9024,109.475,66.9542,131.0875,67.4286,89.925,61.5134,99.275,58.7524,59800,0.573,0.0087,0.02,4.84,12700000,0.0033,417,59900,189000,0.0103,3,3,3,3
151,157,48.38477631,47.22304986,13.86575534,16.95803637,11.86736701,1.428963674,1.233759938,0.714331135,0.961783439,0.786458333,0.850900438,3.22410917,0.176218018,0.024010165,125,1030,559.7616,281.7332,126,426,209.561,65.4156,350.2006,6202.37,1592.53,6202.31,6204.11,1592.06,70.2917,51.5869,86.2865,65.1877,113.4115,71.8622,85.6094,46.911,85.5417,58.4801,85.0677,52.494,33.3073,42.7173,29.9167,44.4853,119.1146,71.1408,85.2969,51.3668,121.0573,53.6534,85.0573,57.1872,56700,0.678,0.0032,0.0312,5.84,3130000,0.0116,398,84200,282000,0.0044,4,4,5,5
115,122,42.627417,40.91735943,12.10051849,13.38705732,11.65176743,1.148929327,1.257390951,0.492388459,0.942622951,0.680473373,0.863162385,1.187984732,0.16973387,0.040116378,107,1021,577.3913,195.7455,63,673,272.1852,128.4955,305.2061,4309.55,5139.34,316057.58,364428.19,321.5158,57.0355,49.8677,41.4911,45.1987,108.7751,67.5584,62.7396,57.3188,67.4379,52.9774,66.2308,59.8301,81.5621,51.0935,80.7219,61.951,116.3432,70.3353,85.2604,52.0458,69.9645,52.4839,87.7929,58.422,34100,0.681,0.0037,0.0257,5.7,-124000,0.0092,446,50900,171000,0.0053,3,5,4,2
349,357,72.56854249,70.50197699,21.07986245,22.82818018,19.82536167,1.151463492,1.200774648,0.49575922,0.977591036,0.634545455,0.882333361,0.962112031,0.163234977,0.028477429,-852,45,-372.7931,267.9217,-918,-503,-765.9901,77.2838,393.1969,21129.86,21718.63,10503.02,10074.49,2854.85,18.3527,42.4325,19.3636,44.0798,19.0073,46.719,26.8236,49.9993,28.2673,56.868,33.0018,59.6931,26.8745,52.8304,23.1564,47.5503,20.8636,49.9668,28.8945,52.3195,33.5727,61.2905,29.9182,50.6536,27300,0.84,0.0011,0.0412,6.98,-1870000,0.017,432,84700,311000,0.002,4,3,3,2
352,380,75.01219331,71.53152139,21.17026971,23.41756302,19.74557456,1.185965136,1.272070557,0.537607674,0.926315789,0.67047619,0.864485281,2.820987889,0.166122746,0.046401415,178,1107,894.1449,272.1004,144,1094,604.8266,362.5692,289.3183,4541.32,4535.83,3589.3,2562.19,2209.34,27.3962,37.3081,24.2971,41.6527,135.8533,88.5156,36.7067,43.297,37.4076,39.1633,39.8724,43.9373,31.7067,39.6447,22.0419,35.2944,136.781,88.7734,39.2267,43.5104,41.7429,39.8086,47.5257,48.0314,27800,0.893,0.0012,0.0797,6.88,4880000,0.0377,677,103000,387000,0.0033,4,4,5,3
98,107,40.627417,38.64771896,11.17038385,13.63108565,9.581002773,1.422720145,1.340301439,0.711309513,0.91588785,0.7,0.824495343,2.068909847,0.175341482,0.048728129,69,754,364.898,185.0261,52,302,185.619,61.5697,179.2789,5192.8,1253.52,5192.04,5192,1253.45,69.8,61.7955,49.7429,56.5027,109.3429,68.2924,90.2,57.8239,84.1929,57.2184,93.7429,61.7075,117.8429,69.376,70.8357,63.9092,109.3,67.1606,91.9929,65.108,116.95,54.3529,99.9857,53.9663,27200,0.609,0.0046,0.0286,5.49,2140000,0.0098,285,33100,106000,0.0049,2,2,4,2
579,598,91.35533906,88.39744024,27.15153212,28.99988448,25.64952601,1.130620678,1.147042316,0.466597182,0.968227425,0.824786325,0.931127277,0.880075701,0.161509587,0.032377952,26,1503,855.0138,366.2764,42,887,240.8699,183.641,614.1439,6025.64,4622.35,1003990.43,1043256.78,110.8036,25.5613,29.5177,17.0954,31.0926,139.2436,81.1609,41.3704,35.9524,46.8519,36.4501,39.1709,45.1907,27.7151,29.8766,17.2108,29.6292,139.6026,81.9786,22.5983,34.7704,38.0556,32.1171,21.2308,34.0377,52100,0.839,0.0008,0.0474,7.22,3050000,0.0202,763,160000,591000,0.002,1,1,3,3
47,49,26.14213562,25.71205414,7.735777828,9.140335493,6.69676052,1.364889108,1.157109355,0.680594558,0.959183673,0.746031746,0.89337578,0.933751028,0.167188388,0.016451658,156,983,467.1702,272.4783,173,622,317.625,155.0285,149.5452,2059.46,7305.49,219648.52,212744.67,299.3829,86.6667,69.5437,114.746,67.6216,105.1429,61.5692,48.3175,57.6935,61.9206,66.9112,77.2698,68.8034,94.1746,60.8914,92.3016,61.289,99.0794,64.2875,107.4127,55.0799,79.7937,59.4668,113.9206,62.966,59400,0.64,0.0114,0.0281,4.56,15800000,0.0112,299,62300,204000,0.0114,2,2,3,3
42,43,24.72792206,24.29784057,7.312732791,7.762128563,7.207558995,1.076942772,1.158553496,0.371196227,0.976744186,0.75,0.893971756,0.419905689,0.162995357,0.017392545,121,1437,687,439.6587,160,639,246.7857,121.4902,440.2143,17021.26,4241.51,497137.55,463429.03,843.9744,101.875,72.3617,63.3929,75.7694,110.2857,65.4988,66.125,58.1425,124.2857,71.8493,58.5714,56.8852,73.1429,66.5707,51.2857,68.1991,114.7679,66.049,67.5536,54.751,131.1429,57.7397,60.875,52.208,206000,0.533,0.0132,0.0243,4.42,11600000,0.0076,510,181000,554000,0.0147,1,1,1,3
162,164,47.69848481,47.09025774,14.36192209,15.68284304,13.40342674,1.170062205,1.117594584,0.519195647,0.987804878,0.723214286,0.918042408,0.891806584,0.163170041,0.012751497,154,1039,536.7654,306.0876,139,399,246.8387,56.9936,289.9267,2012.48,2414.92,355760.16,378739.85,82.1191,37.2455,41.5581,23.1116,38.9583,97.8482,72.4844,66.2545,57.5059,106.4286,55.5274,79.5223,58.5582,84.3839,62.44,31.3884,40.8473,96.6563,72.059,48.1875,55.9487,66.8348,49.7636,59.567,52.7326,48500,0.743,0.0028,0.0405,6.01,4440000,0.0167,349,90900,316000,0.0047,4,4,3,3
197,201,52.52691193,51.23516258,15.83755632,16.74368221,15.11074055,1.108064966,1.114519441,0.430743995,0.980099502,0.724264706,0.943061147,0.452916422,0.16053893,0.024592144,155,1088,722.7513,291.7405,148,976,327.8933,161.6383,394.8579,4610.71,5604.06,644244.79,597143.5,352.2559,63.0588,46.946,50.6838,42.7152,118.9816,74.5963,47.2757,50.6563,48.8309,46.1428,49.9449,50.1581,58.3015,46.8192,53.4926,50.7158,120.9743,77.9064,67.3088,51.5861,89.2647,54.1775,82.2684,62.5075,54600,0.729,0.0022,0.0437,6.22,880000,0.0218,506,99300,343000,0.0031,5,3,3,3
63,64,29.79898987,29.4426987,8.956231982,9.948904883,8.204515599,1.212613318,1.12163789,0.565621175,0.984375,0.7,0.913261572,1.024352724,0.162329482,0.011956485,222,2966,1334.65,816.1257,52,1236,572.8519,366.5826,761.7989,5027.6,5035.24,4632.02,3217.05,1884.67,108.2,60.9223,82.8444,57.0663,107.9667,69.6938,89.2333,68.2772,111.5556,51.1638,107.3333,61.068,93.1778,60.1568,58.1333,56.8068,106.8222,67.0895,75.9667,58.3922,93.2444,59.1272,76.5556,48.7512,728000,0.488,0.0075,0.014,4.98,240000000,0.005,1160,676000,2000000,0.0085,1,1,1,1
133,141,46.627417,44.64906498,13.01310338,15.76510941,11.21369538,1.405879942,1.300831995,0.702890277,0.943262411,0.678571429,0.838372005,1.132192828,0.174632976,0.042428943,10,1173,579.3609,331.2724,78,744,243.3333,152.2332,336.0276,4413.05,1236.55,4411.66,4411.53,1236.09,54.7092,42.0303,60.8061,45.8418,103.199,71.8086,83.7449,50.5577,85.5204,51.2925,95.5714,52.7615,42.102,51.1743,41.9847,55.2674,101.9133,71.9187,77.6939,48.2188,110.102,55.0869,68.7959,51.4876,73300,0.678,0.0032,0.0262,5.87,7750000,0.0092,500,110000,368000,0.0039,4,2,3,3
99,101,37.21320344,36.85691227,11.22723096,13.28458134,9.578263988,1.386950846,1.11313812,0.69292873,0.98019802,0.75,0.915813753,1.129559461,0.167649353,0.009574321,140,957,583.798,264.0857,40,405,214.4545,82.8715,369.3434,5222.2,5218.84,3122.44,2815.27,1994.06,87.8485,61.4517,71.1439,64.7281,116.4924,66.0722,77.0152,58.2186,78.8712,46.3953,90.7576,52.4365,92.3333,66.7257,66.3409,61.9374,113.9318,67.6115,106.6894,65.3606,78.75,62.5381,108.0833,60.9144,68600,0.575,0.0049,0.0258,5.43,-2400000,0.0139,501,78300,247000,0.0052,4,3,3,3
113,115,39.55634919,38.94812211,11.99483508,12.76600089,11.41609657,1.118245699,1.101904855,0.447552107,0.982608696,0.856060606,0.936084947,0.461750971,0.160747441,0.015376219,-893,-32,-515.9823,288.506,-916,-803,-855.2632,34.3007,339.2809,12432.87,2934.59,23550.82,22816.71,2205.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69900,0.61,0.0049,0.0341,5.42,5760000,0.0107,403,86700,279000,0.0069,3,3,3,2
72,74,31.55634919,31.15532775,9.57461473,10.2951808,9.017472366,1.141692526,1.100604149,0.482506172,0.972972973,0.8,0.932132631,0.501542351,0.160276813,0.012708106,166,2820,967.6528,791.0548,131,875,430.3889,198.8618,537.2639,4033.07,4036.47,2586.01,2710.91,1933.95,98.0778,57.4304,86.4333,60.6319,101.2333,69.2231,86.8444,36.4898,76.7667,50.354,110.4333,59.4047,101.2333,60.0698,81.3,61.8033,99.5556,68.225,109.0222,61.6006,122.5111,65.4494,114.7444,70.4703,623000,0.52,0.0075,0.0167,4.99,103000000,0.0063,836,616000,1860000,0.008,1,1,1,1
484,571,103.8406204,90.17793098,24.82434168,29.00525871,25.05562513,1.157634605,1.772879927,0.503782678,0.847635727,0.650537634,0.747919217,6.035465152,0.189362438,0.13157365,4,895,290.9855,158.3377,5,356,136.1206,73.0692,154.8649,5603.15,5603.1,3178.82,3125.39,1763.16,69.6586,55.0725,62.953,60.5053,102.254,77.2958,66.7392,53.2692,55.4382,48.9007,61.8414,48.5054,55.6559,49.8673,57.543,54.5747,101.3159,75.6363,88.9099,55.4994,53.8333,47.5804,80.4341,52.9871,21900,0.558,0.0008,0.0317,7.29,168000,0.0107,243,24600,76600,0.0015,5,5,4,2
247,275,67.59797975,61.31999905,17.73387063,19.3084413,17.30742908,1.115615798,1.472178992,0.443314907,0.898181818,0.619047619,0.825472364,1.452029035,0.169457576,0.092872312,14,1090,457.0162,245.7985,5,406,152.3533,77.3948,304.6629,5365.87,5364.38,2990.05,3004.52,1699.88,66.5489,51.0218,65.8596,54.713,87.3358,72.7201,68.7118,46.5389,70.5388,49.5707,65.5714,47.1894,48.2356,46.4043,52.5965,51.2799,84.9323,70.3006,79.2607,48.8413,69.3333,52.5012,72.3534,48.7611,36400,0.72,0.0015,0.0279,6.64,5490000,0.0086,365,64400,221000,0.0027,5,3,5,5
300,314,69.01219331,64.6945968,19.54410048,21.37645324,18.247736,1.171457831,1.263340857,0.520868031,0.955414013,0.717703349,0.900730975,1.10764179,0.164013741,0.062562807,96,1286,930.9033,327.1366,89,1126,645.5508,362.1458,285.3525,24272.49,7961.63,1098179.08,1001066.01,697.6948,64.8947,48.335,34.1364,45.5162,139.7512,84.8375,50.0646,48.431,50.5167,48.1837,52.9282,47.3048,52.5837,47.7996,52.8971,53.5588,142.067,82.4373,43.0048,43.8683,53.9498,43.5418,45.4234,46.4232,65100,0.738,0.0014,0.04,6.68,15200000,0.0171,794,119000,412000,0.0024,5,5,5,3
1019,1233,164.9533188,137.8612998,36.01987085,55.91778536,26.54487389,2.106537993,2.124897902,0.880140901,0.826439578,0.503458498,0.673750825,8.352621305,0.234835769,0.164240521,146,1332,908.3562,289.1405,37,1216,420.9771,256.4117,487.3791,7229.18,27184.54,725841.89,720457.79,521.7135,19.3172,27.4857,13.8874,24.8059,101.3567,98.2339,30.3389,36.1942,44.4689,46.153,31.3958,41.5536,33.8597,42.8927,25.6542,42.3355,101.4071,98.4749,23.9125,30.8483,27.374,29.2143,22.4881,30.3063,42600,0.841,0.0003,0.036,8.33,2010000,0.0124,642,134000,493000,0.0008,4,5,5,3
328,341,70.18376618,67.47114057,20.43581588,22.77887582,18.51876344,1.230043026,1.195059783,0.582292041,0.961876833,0.70995671,0.905414831,0.885002041,0.16371096,0.038650328,262,1299,876.2287,288.4731,221,1051,458.2164,228.2296,418.0122,5716.56,2516.34,5714.53,5714.79,2515.46,57.3182,44.3203,39.7771,47.1518,121.9957,78.6737,48.2511,51.6925,52.5411,45.2024,58.4004,58.0755,47.8701,43.1388,40.2944,45.8633,121.5173,77.7464,42.3268,43.6913,44.6861,41.3636,47.5628,43.1514,35000,0.839,0.0013,0.0359,6.79,4160000,0.0129,568,107000,393000,0.0019,1,3,3,1
572,588,93.05382387,89.52538406,26.98690459,29.70481739,24.88918787,1.19348279,1.204654635,0.545848506,0.972789116,0.636262514,0.896836979,1.34214085,0.163809133,0.037918268,-764,331,-79.1156,221.5853,-876,561,-367.8287,520.6528,288.7132,6589.66,8462.24,13224.83,14226.03,3392.26,23.1913,28.398,19.6263,27.814,74.0679,78.5599,17.3126,45.7138,18.4772,45.1902,17.1724,45.6896,16.9577,26.1568,11.4093,24.5859,76.5217,79.3022,22.1824,30.8219,29.9321,33.9327,31.9655,54.9708,31000,0.89,0.0007,0.0902,7.38,-3800000,0.0472,716,135000,511000,0.0027,3,3,3,3
87,90,35.45584412,34.94186034,10.52482021,11.5242883,9.850507708,1.169918205,1.149864172,0.519022444,0.966666667,0.659090909,0.895441194,0.753483459,0.163200471,0.014496448,23,3010,1296.87,975.8312,105,979,424.0444,268.1363,872.8291,4559.87,4586.52,2330.36,2659.09,1604.94,98.7803,65.8177,73.8258,64.0899,96.553,69.9502,56.7652,55.2497,77.9924,58.7831,55.7273,55.5626,81.4394,61.4802,88.6818,71.1389,91.0985,70.1928,124.6742,60.4128,113.8485,71.1423,103.6667,52.8938,835000,0.546,0.0049,0.0114,5.43,205000000,0.0028,1110,896000,2750000,0.005,1,1,1,1
94,94,37.11269837,36.93455279,10.94004192,12.070006,10.25938833,1.176483979,1.166023616,0.526798298,1,0.602564103,0.86590855,0.579629455,0.165075417,0.004800125,30,2802,816.8571,792.3781,1,800,253.0526,200.8983,563.8045,4711.08,2139.97,4705.9,4704.98,2138.49,86.5769,66.4682,77.2949,64.555,80.391,71.1475,86.7628,58.1227,108.3718,66.5005,84.1154,50.2777,57.8846,61.7227,54.141,60.7175,76.8077,70.1034,88.25,55.6048,86.9615,64.3038,98.6282,59.7726,505000,0.536,0.0041,0.0194,5.6,-62800000,0.0027,642,530000,1620000,0.0073,1,1,1,1
82,85,34.14213562,33.72134935,10.21790794,10.62989425,10.12411546,1.049957825,1.131247546,0.304791161,0.964705882,0.82,0.906178653,0.789664093,0.16221471,0.012324545,-976,555,-354.378,444.3608,-969,-258,-661.1667,218.5915,306.7886,16146.15,2669.8,19063.64,16171.53,2293.15,101.55,76.4258,79.59,70.1198,78.91,75.6177,94.95,64.2032,111.39,82.6031,89.23,65.9504,102.64,74.3174,86.48,73.8946,77.57,77.0692,128.46,73.3034,116.57,72.8536,121.81,72.8994,156000,0.616,0.0067,0.0174,5.11,8350000,0.004,631,188000,608000,0.0075,1,1,1,1
228,229,56.76955262,55.70067911,17.03815178,18.7570048,15.64269821,1.199090115,1.124828295,0.551816318,0.995633188,0.7125,0.923471997,1.750629492,0.162788533,0.018828288,224,1150,763.2851,301.0249,168,665,280.4891,94.6366,482.796,5255.28,2234.84,5254.88,5254.67,2234.42,74.1094,43.1123,57.1906,52.2299,116.85,76.7334,38.1063,50.3694,45.6719,46.1853,39.9906,47.3277,48.0125,41.6312,29.1531,41.8932,118.1937,78.2814,49.2031,48.6715,61.8125,44.9409,64.5687,55.6746,49800,0.783,0.0019,0.0383,6.39,-1500000,0.0135,502,114000,406000,0.0036,4,4,3,2
